"2014/03/12 01:18:33","13464","0","1","0","0","0.00","47283"
"2014/03/12 01:18:36","13464","0","1","0","0","0.00","47262"
"2014/03/12 01:18:39","13464","0","1","0","0","0.00","47253"
"2014/03/12 01:18:42","13464","0","1","0","0","0.00","47252"
"2014/03/12 01:18:45","13464","0","1","0","0","0.00","47243"
"2014/03/12 01:18:48","13464","0","1","0","0","0.00","47240"
"2014/03/12 01:18:52","13464","0","1","0","0","0.00","47250"
"2014/03/12 01:18:55","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:18:58","13464","0","1","0","0","0.00","47252"
"2014/03/12 01:19:01","13464","0","1","0","0","0.00","47254"
"2014/03/12 01:19:04","13464","0","1","0","0","0.00","47254"
"2014/03/12 01:19:07","13464","0","1","0","0","0.00","47254"
"2014/03/12 01:19:10","13464","0","1","0","0","0.00","47252"
"2014/03/12 01:19:13","13464","0","1","0","0","0.00","47250"
"2014/03/12 01:19:16","13464","0","1","0","0","0.00","47252"
"2014/03/12 01:19:19","13464","0","1","0","0","0.00","47251"
"2014/03/12 01:19:22","13464","0","1","0","0","0.00","47251"
"2014/03/12 01:19:25","13464","0","1","0","0","0.00","47251"
"2014/03/12 01:19:29","13464","0","1","0","0","0.00","47248"
"2014/03/12 01:19:32","13464","0","1","0","0","0.00","47249"
"2014/03/12 01:19:35","13464","0","1","0","0","0.00","47249"
"2014/03/12 01:19:38","13464","0","1","0","0","0.00","47249"
"2014/03/12 01:19:41","13464","0","1","0","0","0.00","47249"
"2014/03/12 01:19:44","13464","0","1","0","0","0.00","47248"
"2014/03/12 01:19:47","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:19:50","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:19:53","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:19:56","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:19:59","13464","0","1","0","0","0.00","47248"
"2014/03/12 01:20:02","13464","0","1","0","0","0.00","47246"
"2014/03/12 01:20:06","13464","0","1","0","0","0.00","47245"
"2014/03/12 01:20:09","13464","0","1","0","0","0.00","47247"
"2014/03/12 01:20:12","13464","0","1","0","0","0.00","47246"
"2014/03/12 01:20:15","13464","0","1","0","0","0.00","47246"
"2014/03/12 01:20:18","13464","0","1","0","0","0.00","47246"
"2014/03/12 01:20:21","13464","0","1","0","0","0.00","47245"
"2014/03/12 01:20:24","13464","0","1","0","0","0.00","47245"
"2014/03/12 01:20:27","13464","0","1","0","0","0.00","47245"
"2014/03/12 01:20:30","13464","0","1","0","0","0.00","47244"
