"2014/03/12 06:10:18","13464","0","1","0","0","0.00","46892"
"2014/03/12 06:10:22","13464","0","1","0","0","0.00","46800"
"2014/03/12 06:10:27","13464","0","1","0","0","0.00","46795"
"2014/03/12 06:10:31","13464","0","1","0","0","0.00","46794"
"2014/03/12 06:10:36","13464","0","1","0","0","0.00","46783"
"2014/03/12 06:10:40","13464","0","1","0","0","0.00","46778"
"2014/03/12 06:10:44","13464","0","1","0","0","0.00","46780"
"2014/03/12 06:10:49","13464","0","1","0","0","0.00","46780"
"2014/03/12 06:10:53","13464","0","1","0","0","0.00","46780"
"2014/03/12 06:10:58","13464","0","1","0","0","0.00","46780"
"2014/03/12 06:11:02","13464","0","1","0","0","0.00","46778"
"2014/03/12 06:11:06","13464","0","1","0","0","0.00","46779"
"2014/03/12 06:11:11","13464","0","1","0","0","0.00","46780"
"2014/03/12 06:11:15","13464","0","1","0","0","0.00","46779"
"2014/03/12 06:11:20","13464","0","1","0","0","0.00","46777"
"2014/03/12 06:11:24","13464","0","1","0","0","0.00","46778"
"2014/03/12 06:11:28","13464","0","1","0","0","0.00","46777"
"2014/03/12 06:11:33","13464","0","1","0","0","0.00","46776"
"2014/03/12 06:11:37","13464","0","1","0","0","0.00","46775"
"2014/03/12 06:11:42","13464","0","1","0","0","0.00","46773"
"2014/03/12 06:11:46","13464","0","1","0","0","0.00","46774"
"2014/03/12 06:11:51","13464","0","1","0","0","0.00","46774"
"2014/03/12 06:11:55","13464","0","1","0","0","0.00","46773"
"2014/03/12 06:11:59","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:12:04","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:12:08","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:12:13","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:12:17","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:21","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:26","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:30","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:35","13464","0","1","0","0","0.00","46769"
"2014/03/12 06:12:39","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:44","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:12:48","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:52","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:12:57","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:13:02","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:13:06","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:10","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:15","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:19","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:24","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:13:28","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:13:33","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:13:37","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:41","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:46","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:13:50","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:13:55","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:13:59","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:14:04","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:08","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:14:12","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:17","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:21","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:26","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:14:30","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:35","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:14:39","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:14:43","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:14:48","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:14:52","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:14:57","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:01","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:15:06","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:10","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:14","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:15:19","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:23","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:15:28","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:15:32","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:36","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:41","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:15:45","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:50","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:15:54","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:15:59","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:16:03","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:07","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:16:12","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:16","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:16:20","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:25","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:29","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:34","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:38","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:42","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:16:47","13464","0","1","0","0","0.00","46772"
"2014/03/12 06:16:51","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:16:56","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:17:00","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:17:05","13464","0","1","0","0","0.00","46771"
"2014/03/12 06:17:09","13464","0","1","0","0","0.00","46770"
"2014/03/12 06:17:13","13464","0","1","0","0","0.00","46769"
"2014/03/12 06:17:18","13464","0","1","0","0","0.00","46769"
